證券代碼,簡稱,年月日,開盤價,最高價,最低價,收盤價,成交量
0050   ,元大台灣50   ,20130730,   56.75,   57.15,   56.50,   56.95,    10121
0050   ,元大台灣50   ,20130731,   56.95,   56.95,   56.55,   56.60,     4383
0050   ,元大台灣50   ,20130801,   56.55,   56.65,   56.05,   56.20,     7468
0050   ,元大台灣50   ,20130802,   56.60,   57.00,   56.35,   56.55,     6840
0050   ,元大台灣50   ,20130805,   56.50,   56.80,   56.25,   56.70,     2877
0050   ,元大台灣50   ,20130806,   56.40,   56.40,   55.75,   55.90,    20739
0050   ,元大台灣50   ,20130807,   55.55,   55.55,   55.10,   55.10,    21061
0050   ,元大台灣50   ,20130808,   55.00,   55.10,   54.80,   54.90,    25089
0050   ,元大台灣50   ,20130809,   54.90,   55.10,   54.65,   54.85,    25862
0050   ,元大台灣50   ,20130812,   55.00,   55.05,   54.70,   55.00,    12024
0050   ,元大台灣50   ,20130813,   55.35,   55.55,   55.30,   55.55,     7627
0050   ,元大台灣50   ,20130814,   55.55,   55.55,   55.10,   55.40,    11120
0050   ,元大台灣50   ,20130815,   54.85,   55.05,   54.50,   55.00,    17432
0050   ,元大台灣50   ,20130816,   54.65,   55.45,   54.65,   55.25,    17785
0050   ,元大台灣50   ,20130819,   55.05,   55.10,   54.85,   55.10,     8438
0050   ,元大台灣50   ,20130820,   54.85,   55.15,   54.50,   54.60,    19856
0050   ,元大台灣50   ,20130822,   54.30,   54.35,   53.85,   54.15,    30612
0050   ,元大台灣50   ,20130823,   54.50,   55.00,   54.50,   54.85,    16798
0050   ,元大台灣50   ,20130826,   55.00,   55.20,   54.75,   55.10,     6650
0050   ,元大台灣50   ,20130827,   55.00,   55.00,   54.60,   54.60,     7339
0050   ,元大台灣50   ,20130828,   54.35,   54.75,   54.30,   54.75,     9583
0050   ,元大台灣50   ,20130829,   54.85,   55.60,   54.85,   55.50,    12791
0050   ,元大台灣50   ,20130830,   55.60,   55.85,   55.40,   55.85,    11435
0050   ,元大台灣50   ,20130902,   55.95,   56.40,   55.90,   56.30,    20804
0050   ,元大台灣50   ,20130903,   56.60,   56.70,   56.40,   56.65,    20556
0050   ,元大台灣50   ,20130904,   56.50,   56.60,   56.25,   56.55,    10480
0050   ,元大台灣50   ,20130905,   56.70,   56.95,   56.55,   56.90,    21411
0050   ,元大台灣50   ,20130906,   56.85,   57.05,   56.85,   57.00,    22393
0050   ,元大台灣50   ,20130909,   57.00,   57.30,   56.70,   57.20,    17058
0050   ,元大台灣50   ,20130910,   57.35,   57.60,   57.15,   57.35,    23422
0050   ,元大台灣50   ,20130911,   57.50,   57.50,   57.10,   57.50,    20577
0050   ,元大台灣50   ,20130912,   57.40,   57.70,   57.30,   57.55,    12988
0050   ,元大台灣50   ,20130913,   57.50,   57.60,   57.10,   57.10,     5616
0050   ,元大台灣50   ,20130914,   57.15,   57.25,   57.05,   57.10,     6236
0050   ,元大台灣50   ,20130916,   57.45,   57.95,   57.45,   57.80,    14816
0050   ,元大台灣50   ,20130917,   57.50,   57.75,   57.50,   57.75,     6240
0050   ,元大台灣50   ,20130918,   57.90,   58.00,   57.55,   57.55,    14816
0050   ,元大台灣50   ,20130923,   57.55,   58.15,   57.50,   58.00,    10272
0050   ,元大台灣50   ,20130924,   58.00,   58.10,   57.75,   58.05,    10109
0050   ,元大台灣50   ,20130925,   58.00,   58.00,   57.60,   57.80,     4177
0050   ,元大台灣50   ,20130926,   57.70,   57.80,   57.20,   57.25,     4355
0050   ,元大台灣50   ,20130927,   57.40,   57.55,   57.35,   57.40,     4768
0050   ,元大台灣50   ,20130930,   57.00,   57.30,   56.75,   57.15,    16694
0050   ,元大台灣50   ,20131001,   57.00,   57.30,   57.00,   57.15,    15431
0050   ,元大台灣50   ,20131002,   57.50,   57.50,   57.25,   57.35,    11303
0050   ,元大台灣50   ,20131003,   57.50,   58.80,   57.45,   58.55,    23774
0050   ,元大台灣50   ,20131004,   58.50,   58.55,   58.25,   58.45,    16689
0050   ,元大台灣50   ,20131007,   58.15,   58.15,   57.85,   57.90,     4869
0050   ,元大台灣50   ,20131008,   57.85,   58.45,   57.80,   58.35,     9440
0050   ,元大台灣50   ,20131009,   58.10,   58.35,   58.00,   58.20,     6006
0050   ,元大台灣50   ,20131011,   58.85,   58.95,   58.40,   58.45,     9045
0050   ,元大台灣50   ,20131014,   58.40,   58.40,   57.95,   58.00,     6623
0050   ,元大台灣50   ,20131015,   58.45,   58.60,   58.30,   58.50,     8042
0050   ,元大台灣50   ,20131016,   58.45,   58.60,   58.25,   58.25,     7029
0050   ,元大台灣50   ,20131017,   58.65,   58.85,   58.45,   58.55,     5062
0050   ,元大台灣50   ,20131018,   58.65,   59.10,   58.65,   59.05,    14818
0050   ,元大台灣50   ,20131021,   59.05,   59.15,   58.85,   59.00,     6552
0050   ,元大台灣50   ,20131022,   58.80,   59.10,   58.60,   59.00,     7199
0050   ,元大台灣50   ,20131023,   59.10,   59.10,   58.60,   58.70,     8639
0050   ,元大台灣50   ,20131024,   57.70,   57.70,   57.15,   57.55,     7935
0050   ,元大台灣50   ,20131025,   57.35,   57.35,   56.85,   57.10,    11177
0050   ,元大台灣50   ,20131028,   57.15,   57.65,   57.10,   57.50,     6936
0050   ,元大台灣50   ,20131029,   57.45,   57.80,   57.30,   57.75,     5790
0050   ,元大台灣50   ,20131030,   57.80,   57.90,   57.65,   57.90,     4375
0050   ,元大台灣50   ,20131031,   57.85,   58.05,   57.60,   57.90,     6045
0050   ,元大台灣50   ,20131101,   58.00,   58.10,   57.45,   57.60,     6293
0050   ,元大台灣50   ,20131104,   57.40,   57.40,   57.10,   57.35,     6647
0050   ,元大台灣50   ,20131105,   57.25,   57.35,   56.75,   56.80,     7879
0050   ,元大台灣50   ,20131106,   56.80,   56.90,   56.60,   56.80,     4717
0050   ,元大台灣50   ,20131107,   56.85,   56.85,   56.50,   56.65,     4901
0050   ,元大台灣50   ,20131108,   56.60,   56.65,   56.35,   56.45,     6209
0050   ,元大台灣50   ,20131111,   56.45,   56.50,   56.20,   56.30,     8237
0050   ,元大台灣50   ,20131112,   56.60,   56.60,   56.20,   56.50,     6243
0050   ,元大台灣50   ,20131113,   56.25,   56.30,   55.70,   55.75,    17168
0050   ,元大台灣50   ,20131114,   56.00,   56.10,   55.65,   55.90,    15583
0050   ,元大台灣50   ,20131115,   56.10,   56.35,   55.90,   56.15,    12722
0050   ,元大台灣50   ,20131118,   56.35,   56.50,   56.20,   56.45,     5565
0050   ,元大台灣50   ,20131119,   56.55,   56.85,   56.55,   56.80,     8478
0050   ,元大台灣50   ,20131120,   56.65,   56.70,   56.35,   56.45,     9701
0050   ,元大台灣50   ,20131121,   56.10,   56.10,   55.40,   55.45,    35062
0050   ,元大台灣50   ,20131122,   55.50,   55.70,   55.50,   55.50,    10937
0050   ,元大台灣50   ,20131125,   56.15,   56.50,   56.15,   56.25,    10345
0050   ,元大台灣50   ,20131126,   56.00,   56.90,   56.00,   56.70,     9878
0050   ,元大台灣50   ,20131127,   56.70,   57.05,   56.65,   57.00,     8118
0050   ,元大台灣50   ,20131128,   57.35,   57.45,   57.20,   57.35,    11237
0050   ,元大台灣50   ,20131129,   57.35,   57.70,   57.25,   57.55,    14720
0050   ,元大台灣50   ,20131202,   57.60,   57.70,   57.35,   57.45,     5600
0050   ,元大台灣50   ,20131203,   57.35,   57.50,   57.15,   57.50,     7385
0050   ,元大台灣50   ,20131204,   57.25,   57.65,   57.20,   57.45,     7401
0050   ,元大台灣50   ,20131205,   57.45,   57.50,   57.00,   57.10,     6056
0050   ,元大台灣50   ,20131206,   57.05,   57.40,   56.90,   57.15,     4023
0050   ,元大台灣50   ,20131209,   57.55,   57.95,   57.55,   57.65,     8645
0050   ,元大台灣50   ,20131210,   57.55,   57.90,   57.55,   57.80,     6866
0050   ,元大台灣50   ,20131211,   57.95,   58.30,   57.65,   57.85,    10106
0050   ,元大台灣50   ,20131212,   57.60,   57.60,   57.20,   57.40,     4216
0050   ,元大台灣50   ,20131213,   57.10,   57.40,   57.05,   57.35,     5099
0050   ,元大台灣50   ,20131216,   57.25,   57.25,   56.70,   56.90,     6971
0050   ,元大台灣50   ,20131217,   57.15,   57.30,   57.10,   57.20,     3090
0050   ,元大台灣50   ,20131218,   57.20,   57.20,   56.85,   57.00,     3488
0050   ,元大台灣50   ,20131219,   57.40,   57.50,   57.15,   57.35,     6051
0050   ,元大台灣50   ,20131220,   57.35,   57.55,   57.20,   57.45,     4317
0050   ,元大台灣50   ,20131223,   57.55,   58.00,   57.55,   57.85,     9016
0050   ,元大台灣50   ,20131224,   57.85,   57.90,   57.70,   57.80,     5052
0050   ,元大台灣50   ,20131225,   57.90,   57.95,   57.75,   57.85,     3321
0050   ,元大台灣50   ,20131226,   57.85,   57.95,   57.80,   57.85,     3417
0050   ,元大台灣50   ,20131227,   57.80,   58.40,   57.80,   58.30,    12606
0050   ,元大台灣50   ,20131230,   58.35,   58.95,   58.35,   58.80,    18118
0050   ,元大台灣50   ,20131231,   59.05,   59.05,   58.70,   58.70,    12256
0050   ,元大台灣50   ,20140102,   58.70,   58.75,   58.35,   58.55,    10762
0050   ,元大台灣50   ,20140103,   58.45,   58.45,   57.70,   57.85,    14509
0050   ,元大台灣50   ,20140106,   57.75,   57.95,   57.55,   57.70,    14870
0050   ,元大台灣50   ,20140107,   57.75,   57.90,   57.70,   57.70,    13128
0050   ,元大台灣50   ,20140108,   57.70,   57.95,   57.70,   57.80,     7605
0050   ,元大台灣50   ,20140109,   57.65,   57.80,   57.40,   57.55,     8571
0050   ,元大台灣50   ,20140110,   57.50,   57.65,   57.50,   57.55,     4741
0050   ,元大台灣50   ,20140113,   58.00,   58.20,   57.80,   57.90,     6179
0050   ,元大台灣50   ,20140114,   57.70,   57.85,   57.60,   57.80,     4276
0050   ,元大台灣50   ,20140115,   57.95,   58.45,   57.95,   58.40,    11675
0050   ,元大台灣50   ,20140116,   58.50,   58.75,   58.50,   58.55,    12771
0050   ,元大台灣50   ,20140117,   58.60,   58.70,   58.30,   58.65,     8169
0050   ,元大台灣50   ,20140120,   58.40,   58.80,   58.40,   58.80,     5627
0050   ,元大台灣50   ,20140121,   58.75,   58.85,   58.50,   58.55,     6963
0050   ,元大台灣50   ,20140122,   58.45,   58.65,   58.35,   58.65,     6838
0050   ,元大台灣50   ,20140123,   58.60,   58.75,   58.35,   58.50,     6904
0050   ,元大台灣50   ,20140124,   58.30,   58.80,   58.30,   58.65,    10706
0050   ,元大台灣50   ,20140127,   58.10,   58.20,   57.45,   57.60,    21325
0050   ,元大台灣50   ,20140205,   56.40,   56.40,   55.60,   55.80,    57559
0050   ,元大台灣50   ,20140206,   55.95,   56.20,   55.80,   56.00,    12853
0050   ,元大台灣50   ,20140207,   56.40,   56.70,   56.30,   56.60,    16027
0050   ,元大台灣50   ,20140210,   56.90,   56.90,   56.60,   56.60,     6020
0050   ,元大台灣50   ,20140211,   56.60,   56.95,   56.60,   56.95,     5582
0050   ,元大台灣50   ,20140212,   57.15,   57.55,   57.15,   57.55,    18604
0050   ,元大台灣50   ,20140213,   57.45,   57.55,   57.35,   57.40,     8235
0050   ,元大台灣50   ,20140214,   57.70,   58.20,   57.70,   57.95,    22328
0050   ,元大台灣50   ,20140217,   58.10,   58.25,   57.95,   57.95,    15434
0050   ,元大台灣50   ,20140218,   57.95,   58.15,   57.80,   58.15,    13088
0050   ,元大台灣50   ,20140219,   58.10,   58.20,   58.05,   58.15,    13366
0050   ,元大台灣50   ,20140220,   58.05,   58.05,   57.60,   57.65,    13737
0050   ,元大台灣50   ,20140221,   58.40,   58.45,   58.20,   58.20,    17317
0050   ,元大台灣50   ,20140224,   58.40,   58.45,   57.80,   57.90,     7368
0050   ,元大台灣50   ,20140225,   58.25,   58.25,   57.95,   58.15,     8621
0050   ,元大台灣50   ,20140226,   58.00,   58.50,   57.95,   58.40,     8953
0050   ,元大台灣50   ,20140227,   58.30,   58.45,   58.30,   58.30,     3676
0050   ,元大台灣50   ,20140303,   57.80,   58.15,   57.50,   57.95,     8020
0050   ,元大台灣50   ,20140304,   57.90,   58.00,   57.70,   57.70,     6185
0050   ,元大台灣50   ,20140305,   58.20,   58.45,   58.20,   58.30,     6901
0050   ,元大台灣50   ,20140306,   58.35,   59.20,   58.35,   59.15,    26226
0050   ,元大台灣50   ,20140307,   59.30,   59.80,   59.30,   59.40,    30394
0050   ,元大台灣50   ,20140310,   59.30,   59.40,   58.95,   59.05,     7930
0050   ,元大台灣50   ,20140311,   59.25,   59.45,   59.15,   59.35,     4967
0050   ,元大台灣50   ,20140312,   58.85,   59.00,   58.75,   58.80,     2671
0050   ,元大台灣50   ,20140313,   59.25,   59.80,   59.25,   59.75,    25692
0050   ,元大台灣50   ,20140314,   59.15,   59.30,   59.10,   59.15,    13449
0050   ,元大台灣50   ,20140317,   59.15,   59.20,   58.90,   59.05,     8983
0050   ,元大台灣50   ,20140318,   59.40,   59.50,   59.20,   59.40,    14863
0050   ,元大台灣50   ,20140319,   59.40,   59.45,   58.95,   59.25,     9855
0050   ,元大台灣50   ,20140320,   58.70,   58.70,   58.30,   58.50,    18482
0050   ,元大台灣50   ,20140321,   58.65,   58.65,   58.40,   58.50,     4142
0050   ,元大台灣50   ,20140324,   58.45,   58.65,   58.25,   58.65,    11346
0050   ,元大台灣50   ,20140325,   58.50,   59.15,   58.50,   59.15,     4915
0050   ,元大台灣50   ,20140326,   59.45,   59.70,   59.35,   59.70,     9980
0050   ,元大台灣50   ,20140327,   59.50,   59.85,   59.45,   59.80,    11258
0050   ,元大台灣50   ,20140328,   59.85,   60.10,   59.80,   59.90,    20164
0050   ,元大台灣50   ,20140331,   60.05,   60.15,   59.90,   60.10,    17186
0050   ,元大台灣50   ,20140401,   60.25,   60.60,   60.20,   60.60,    28836
0050   ,元大台灣50   ,20140402,   60.80,   61.15,   60.80,   60.80,    19104
0050   ,元大台灣50   ,20140403,   60.80,   60.95,   60.65,   60.65,    12620
0050   ,元大台灣50   ,20140407,   60.40,   60.50,   60.30,   60.50,    11380
0050   ,元大台灣50   ,20140408,   60.45,   60.90,   60.45,   60.80,    14011
0050   ,元大台灣50   ,20140409,   60.80,   61.10,   60.80,   61.00,    12067
0050   ,元大台灣50   ,20140410,   61.25,   61.30,   60.90,   61.20,    13486
0050   ,元大台灣50   ,20140411,   60.80,   61.15,   60.80,   61.15,    15019
0050   ,元大台灣50   ,20140414,   61.10,   61.20,   60.90,   61.05,    13397
0050   ,元大台灣50   ,20140415,   61.20,   61.45,   61.20,   61.35,    13893
0050   ,元大台灣50   ,20140416,   61.35,   61.50,   61.10,   61.30,     7049
0050   ,元大台灣50   ,20140417,   61.30,   61.40,   61.10,   61.15,     3531
0050   ,元大台灣50   ,20140418,   61.75,   61.90,   61.50,   61.55,     7072
0050   ,元大台灣50   ,20140421,   61.45,   61.65,   61.45,   61.55,     3405
0050   ,元大台灣50   ,20140422,   61.55,   61.95,   61.55,   61.75,     9137
0050   ,元大台灣50   ,20140423,   61.85,   62.05,   61.50,   61.65,     5487
0050   ,元大台灣50   ,20140424,   61.70,   61.80,   61.60,   61.75,     4518
0050   ,元大台灣50   ,20140425,   61.65,   61.80,   60.60,   60.70,    22903
0050   ,元大台灣50   ,20140428,   60.30,   61.50,   60.30,   61.25,     8482
0050   ,元大台灣50   ,20140429,   61.25,   61.50,   61.10,   61.35,     6518
0050   ,元大台灣50   ,20140430,   61.40,   61.45,   60.80,   61.00,     5598
0050   ,元大台灣50   ,20140502,   61.15,   61.65,   61.15,   61.30,     7646
0050   ,元大台灣50   ,20140505,   61.55,   61.60,   61.00,   61.20,     6845
0050   ,元大台灣50   ,20140506,   61.50,   61.75,   61.10,   61.55,    10313
0050   ,元大台灣50   ,20140507,   61.50,   61.60,   61.20,   61.40,     7877
0050   ,元大台灣50   ,20140508,   61.60,   61.85,   61.40,   61.85,     3831
0050   ,元大台灣50   ,20140509,   61.70,   61.85,   61.45,   61.45,     3932
0050   ,元大台灣50   ,20140512,   61.50,   61.50,   61.10,   61.15,     3933
0050   ,元大台灣50   ,20140513,   61.60,   61.75,   61.35,   61.45,     5610
0050   ,元大台灣50   ,20140514,   61.60,   61.80,   61.45,   61.80,    10739
0050   ,元大台灣50   ,20140515,   61.75,   61.85,   61.55,   61.75,     8903
0050   ,元大台灣50   ,20140516,   61.65,   61.85,   61.40,   61.85,     9138
0050   ,元大台灣50   ,20140519,   61.85,   62.00,   61.80,   61.85,     7165
0050   ,元大台灣50   ,20140520,   61.90,   62.30,   61.90,   62.10,     9946
0050   ,元大台灣50   ,20140521,   62.00,   62.20,   61.75,   61.80,     6524
0050   ,元大台灣50   ,20140522,   62.00,   62.65,   61.95,   62.65,    14665
0050   ,元大台灣50   ,20140523,   62.85,   62.90,   62.65,   62.75,    13448
0050   ,元大台灣50   ,20140526,   62.85,   63.10,   62.85,   63.05,     8643
0050   ,元大台灣50   ,20140527,   63.05,   63.20,   62.95,   63.10,     8034
0050   ,元大台灣50   ,20140528,   63.15,   63.80,   63.15,   63.70,    11647
0050   ,元大台灣50   ,20140529,   63.70,   63.70,   63.40,   63.40,     9544
0050   ,元大台灣50   ,20140530,   63.40,   63.45,   63.10,   63.10,     6715
0050   ,元大台灣50   ,20140603,   63.15,   63.45,   62.80,   63.15,     5110
0050   ,元大台灣50   ,20140604,   63.40,   63.55,   63.30,   63.40,     3390
0050   ,元大台灣50   ,20140605,   63.30,   63.40,   63.10,   63.40,     1703
0050   ,元大台灣50   ,20140606,   63.65,   63.75,   63.40,   63.55,     3489
0050   ,元大台灣50   ,20140609,   63.60,   63.85,   63.60,   63.80,     3894
0050   ,元大台灣50   ,20140610,   63.85,   64.30,   63.85,   64.20,     6843
0050   ,元大台灣50   ,20140611,   64.20,   64.25,   64.05,   64.15,     5038
0050   ,元大台灣50   ,20140612,   64.00,   64.10,   63.90,   64.00,     4508
0050   ,元大台灣50   ,20140613,   63.90,   63.90,   63.70,   63.85,     3322
0050   ,元大台灣50   ,20140616,   63.85,   64.00,   63.60,   63.90,     2605
0050   ,元大台灣50   ,20140617,   63.90,   64.45,   63.85,   64.35,     3853
